,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
62,1012	1952	Graduation	Single	61823	0	1	18-02-2013	26	523	7	134	37	14	169	4	8	2	10	7	0	0	0	0	0	0	3	11	0,"I don't have time for much shopping, and finding any sassafras drink is nearly impossible for me. Ordering this from Amazon saves me time and and gas money. It tastes good too. I mix it into a Mr. Beer bottle, then carbonate it with the Fizz-Giz Soda Maker. In this manor I am controlling what the sweetener is and how much I use. The sweetener that you use will make a big difference taste."
63,6518	1951	PhD	Widow	67680	0	1	11-06-2013	8	546	0	48	0	6	6	1	7	3	8	5	0	0	0	0	0	0	3	11	0,I've tried a variety of Daifuku and Melon is the only flavor I love. The Rice cake is mildly sweet with a thick jelly like texture you can squeeze in your hands with a light corn starch coating so it won't stick everywhere. The Melon filling is sweet with a light melon flavor sort of like gum that you can't chew. I don't know if I'm turning you on or off to the product but it's very delicious and sometimes I like to eat the filling separate from the cake. They are both quite good on their own and neither overpowers the other in flavor.
64,4137	1948	Graduation	Together	70666	0	0	06-12-2013	29	398	40	367	119	122	30	1	7	4	4	4	0	0	0	0	0	0	3	11	0,"EXC. TREE DELEVERED IN EXC. SHAPE. GOING ON 4 MONTHS HAVEN'T LOST A LEAF. DID SOAK IT WELL 1ST DAY THEN PLACED IN WATER HOLDING CONTAINER (HIGHLY RECOMEND). KEEP CONTAINER WITH WATER IN IT AT ALL TIMES, YOULL BE SURPRISED AT HOW MUCH WATER THE TREE WILL ABSORB. PLACED IN WINDOW GETS GREAT AFTERNOON SUNLIGHT. AN I USE SPRAY BOTTLE TO WATER THE TREES, MIST EM ,AN SPRAY THE SOIL.  HOPE THIS IS HELPFULL ."
65,8082	1971	Graduation	Married	25721	1	0	21-05-2013	75	1	3	6	3	6	15	1	1	1	2	7	0	0	0	0	0	0	3	11	1,So I'm a deployed soldier and there's a disappointing lack of any pumpkin here. I bought this so I could have that nice fall pumpkin coffee experience. I was sad to discover that this tastes not evenly remotely like pumpkin. The shipping time was the only thing that pleased me about this order.
66,1386	1967	Graduation	Together	32474	1	1	11-05-2014	0	10	0	1	0	0	0	1	1	0	2	7	0	0	0	0	0	0	3	11	0,"I love 5 hour energy.  It makes sense that some will enjoy the effects and other will not, as we all react differently.  I also agree that it has a decreasing return, even moreso than you experience with caffiene.  So one a day is plenty, and anything after that just gives you heartburn.  My only gripe is this seller's long shipping time.  I love amazon prime because of the 2-day shipment (otherwise I'd just go to the store), but, as this isn't fulfilled by amazon, it has taken over a week to actually receive the product."
67,9369	1979	2n Cycle	Single	88194	0	1	19-03-2014	19	688	14	309	201	24	38	1	11	10	10	5	1	0	0	1	0	0	3	11	1,"I really wanted to love this item. I have ordered from Burgers before. Their precooked smoked turkey is excellent. But I did not enjoy this prime rib. Why? I bought the 4-5 lb roast for Christmas dinner. I let it thaw in the refrigerator for 4 days and then set it on the counter for two hours to bring it up to room temperature so it would reheat evenly. I followed the instructions that came with the roast, preheated the oven and let it cook for about an hour at 350 degrees. As I was busy preparing the rest of the meal I felt confident the prime rib would turn out fine since it was already cooked. As I was finishing up the rest of the cooking in that last dash of chaos to get everything out on time I finally checked the temperature of the meat and was shocked to find it was only 80 degrees in the center!<br /><br />I know for a fact the entire prime rib was thawed so there is no way it was still cold in the middle before I put it in the oven. I didn't panic. Since my guests were waiting and everything else was finished I had to get this meat up to temperature quickly (to at least warm) in the center without ruining the perfect red color of medium rare. Unfortunately that meant putting this beautiful and EXPENSIVE piece of meat in the microwave. I had to run it on high for 1 minute intervals, constantly opening and closing the door until I got the center to 110 or so - at least so my guests thought it was warmed through. Because of how big the roast was, that process took about 10 extra minutes. Obviously it is impossible to cook a prime rib evenly in the microwave so I ended up with overcooked ends, well done second and third slices and a slightly pink center.<br /><br />As for the taste...what were they thinking? I tasted like it was injected with highly concentrated au jus. Each bite was too salty for my taste and there was a heavy flavor of beef broth and rosemary. I wanted to taste the beef, not the seasonings. It reminded me a little of carved roast beef you get in a cheaper chain buffet restaurant or cafeteria like Golden Corral.<br /><br />Are there any positives? Yes, I can't say I hated it outright. The meat itself was tender as a prime rib should be and the flavor while a bit overpowering, was edible. In fact, my in-laws said they liked it a lot (but maybe they were just being nice). Also, it was much bigger than I thought - that's a good thing. It easily fed 6 people and there was enough left for another 5 or 6 more slices.<br /><br />But for the $115 I paid I probably could have had the same results from my grocery store meat case. Sorry Burgers. I like your products but you blew it on this one. I won't be buying a precooked prime rib from you again."
68,4477	1958	Graduation	Together	69096	0	1	27-09-2013	4	247	49	159	7	82	109	1	5	2	10	4	0	0	0	0	0	0	3	11	0,"I ordered this unsweetened coconut to use in a homemade trail mix.  I love fresh coconut, but not the work involved, so I thought this would be the next-to-best thing.  The coconut is almost tasteless.  I now have 3 1/2 bags left that I will probably never use.  Anyone want to buy 3 unopened bags of tasteless coconut?"
69,1357	1970	Graduation	Together	74854	1	2	08-04-2013	90	856	59	487	58	29	73	7	2	5	5	5	0	0	0	0	0	0	3	11	0,"My picky cat loved this.  It looks good, lots and lots of sauce (I didn't try it, of course). Usually  the orange cat turns her nose up on any new food.  It's probably a good way to get liquids into a cat that normally eats dry food (wellness indoor)."
70,1402	1954	Master	Married	66991	0	0	11-09-2012	1	496	36	460	189	60	12	3	4	8	6	3	0	0	0	0	0	0	3	11	0,These figs were far better than the turkish figs that I purchased at Trader Joes. Very plump and tasty. Recommended!
71,10629	1973	2n Cycle	Married		1	0	14-09-2012	25	25	3	43	17	4	17	3	3	0	3	8	0	0	0	0	0	0	3	11	0,"good popcorn, but not as good as back to basics, cheaper though, a good value, pops up great"
72,6312	1959	Graduation	Married	65031	0	1	17-03-2013	29	258	107	291	84	37	86	4	10	3	13	7	0	0	0	0	0	0	3	11	0,"I add vanilla extract to everything... my granola, cookies, cakes, ice creams... it is so nice to get it in such a large quantity and save myself the $$ and trips to the grocery store.  This is the best vanilla extract I've tried too, it is especially delicious in my vegan coconut milk ice cream... the little flecks of vanilla are amazing.  I recommend this product to anyone who uses a lot of vanilla!"
73,8132	1975	PhD	Married	60631	1	1	05-04-2013	88	565	6	65	0	6	19	5	9	2	8	7	0	1	0	0	0	0	3	11	0,"This was alot better then I expected. I liked that it was bigger, and more peanut butter. My only bad think I can say is when it arrived (I live in Florida) It was mushed I put in the fridge and it turned to brittle but it was still good. my gripe is that its a little salty I dont think its a great kids snack but it was good"
74,1050	1952	Graduation	Married	28332	0	0	30-04-2014	58	14	10	13	4	15	9	1	2	1	4	2	0	0	0	0	0	0	3	11	0,"I've been looking for a good expresso comparable to my caffeinated Brothers, Columbian Supremo which rivals the best expresso I ever had in Italy.  I've been using the Brother's bean for about 10 years now and have never found any better for my Rancilio Silvia.  This Lavazza is way too smooth for my taste but it is probably the best I have found during my 6 month search.  It also provides excellent crema but I ground it a little too fine which seems to promote extra crema.  I am still looking for a stout, very flavorful decaf expresso for my afternoon and evening lattes.  If anyone has any suggestions for me I would greatly appreciate it.  I have spent a small fortune trying to find a very flavorful decaf expresso.  Additionally, the Lavazza is decaffeinated using the very safe Swiss Water method (no chemicals).  If you are looking for a very smooth expresso this medium roast Lavazza is very good."
75,5846	1977	Graduation	Divorced	40246	1	0	19-12-2012	68	2	1	6	2	1	1	1	1	0	2	6	0	0	0	0	0	0	3	11	0,I have been trying body lotions for years..<br />Everything on the market from Designer to drug store.<br />This is the best ever...
76,1859	1972	Master	Married	75251	0	0	27-08-2012	34	721	111	925	97	18	18	1	7	6	5	5	0	0	0	0	0	0	3	11	1,"This pasta is in class of its own.  So far I created a white wine clam sauce and added the bucatini.  Unlike other pasta, the bucatini absorbed all the sauce and created a very flavorful pasta dish.  This is an excellent value with Subscribe & Save. It works out to be $1.26 per package.  Take that, Prince Spaghetti!<br /><br />More updates to follow.<br /><br />Mangia!"
77,7503	1976	Graduation	Single	75825	0	0	12-10-2012	40	1032	105	779	137	105	51	0	5	8	9	4	1	0	0	0	0	0	3	11	1,"I fell in love with this product, and have ordered it several times. The only thing holding me back is the high S&H rates right now. I'm hoping the tea will be offered again at the lower price. It's delicious !"
78,10401	1976	2n Cycle	Together	26326	0	0	04-09-2013	12	1	0	5	0	3	9	1	0	0	3	3	0	0	0	0	0	1	3	11	0,"Lavazza coffee is hands down one of the better coffees available. These pods produce an excellent flavor espresso, with a very smooth almost sweet taste, and an incredible crema! Highly  recommended!"
79,1618	1965	Graduation	Together	56046	0	0	02-01-2013	9	577	0	64	0	0	51	2	10	1	8	8	1	0	0	0	0	0	3	11	1,"These chips taste great! You will not go wrong with them they are low in calories high in fiber. If you eat to much like more than one bag in a sitting, you may become constipated! other than that they are wonderful you will not be sorry."
80,3332	1985	Graduation	Single	29760	1	0	29-08-2012	87	64	4	68	7	5	17	4	3	1	4	8	0	0	0	0	0	0	3	11	0,"These have minty chocolate in them, but it's not too minty, wich is good.  They're a lot like the Thin Mint Girl Scout cookies in reguard to flavor, but the texture is lighter and crisper."
81,2261	1969	Graduation	Married	26304	1	0	23-06-2013	5	4	1	5	2	0	4	1	1	0	2	7	0	0	0	0	0	0	3	11	0,"I bought these for my boyfriend, as I don't drink coffee. He loves them, drinks it several times a day both hot and as iced coffee."
82,5346	1973	2n Cycle	Married	23559	1	0	03-07-2013	87	25	5	19	7	0	23	3	3	0	3	7	0	0	0	0	0	0	3	11	0,Best K cup around. A must try!  Amazon ships quickly and in one piece. I'd recommend the coffee as well as going through Amazon to order this coffee from.  Thank you for a great experience.
83,4119	1963	Master	Together	38620	0	0	11-05-2013	56	112	17	44	34	22	89	1	2	5	3	3	0	0	0	0	0	0	3	11	0,"I first read about the benefits of coconut oil while reading an article in Oxygen Magazine.  I was curious about it's potential benefits so I did more research. I was very surprised to learn how this oil had been the primary source of oil in the United States until there was a propagandist pitch against buying this oil due to conflicts of the world war at the time, as well as the increased interest in corn oil manufacturing in the U.S. Coconut oil became a target of U.S. corn and vegetable oil manufacturers. Today, it's nearly been forgotten or written off because of it's high saturated fat content.  Interesting to note that this oil's properties do not act like other saturated fats because it is a medium-chain triglyceride, which breaks down differently in the liver. After reading the information I gave it a go and I love it.  It is great for all sorts of cooking. It even blends well into a protein shake. It smells wonderful and works as a great skin conditioner and massage oil.  I would highly recommend coconut oil to everyone. Once you try it you won't want to go back to the unhealthy corn or vegetable oils."
84,535	1987	Graduation	Divorced	81361	0	0	25-02-2014	18	163	23	424	27	65	76	1	3	10	13	1	0	0	0	0	0	0	3	11	0,one thing about this product that i didnt like was the size since they were talking about large jars....well..when i think large i think 26 oz but it was about half the size i expected
